46,50
50,55
53,52
55,51
49,49
51,50
65,50
43,56
50,51
52,55
53,46
45,41
56,46
50,60
43,60
55,45
56,45
50,43
50,50
55,37
46,48
47,50
60,51
60,50
44,60
56,46
61,41
43,55
57,42
47,43
55,46
49,43
47,56
60,55
50,55
50,56
53,46
50,51
56,50
55,50
50,45
51,52
65,55
51,38
48,52
65,65
60,39
55,42
42,47
51,61
46,55
45,52
46,60
47,51
40,44
51,51
51,65
55,43
55,50
61,31
52,43
60,42
51,44
70,56
41,53
60,45
45,51
49,45
65,51
54,46
51,47
46,60
51,50
60,55
50,60
47,46
54,42
60,37
56,38
45,52
41,46
61,65
50,43
53,56
45,55
47,45
51,48
51,47
47,51
56,55
53,52
45,46
56,46
56,56
60,44
43,51
52,52
55,44
50,41
37,55
55,51
38,55
70,46
55,56
65,42
53,45
60,41
50,51
65,50
65,51
47,65
47,50
48,48
50,47
42,48
45,56
61,61
50,48
47,56
51,47
46,60
55,50
51,50
52,46
46,47
51,51
60,56
47,47
56,50
56,51
51,46
41,50
45,55
47,50
51,45
50,60
52,47
45,43
51,41
40,46
44,60
52,50
51,46
65,58
60,61
43,50
43,46
48,47
60,47
47,46
60,46
47,55
55,32
55,43
46,65
50,47
51,50
62,60
55,53
51,60
56,55
61,65
51,46
51,60
55,56
60,52
41,56
60,55
46,53
55,51
46,46
50,51
51,52
52,55
56,41
56,56
46,65
55,41
50,51
46,52
43,57
60,41
50,41
56,48
51,65
47,55
46,56
60,45
46,70
65,51
46,60
60,54
60,60
50,47
60,46
51,56
50,41
60,50
45,50
49,60
52,46
55,55
60,39
50,42
51,52
56,39
48,46
56,45
50,51
60,50
50,46
55,46
50,57
51,46
51,46
55,47
51,50
55,55
55,41
60,50
52,51
46,60
46,56
50,51
56,46
47,46
61,65
51,47
56,52
51,46
45,50
48,60
51,51
46,41
55,60
51,52
56,46
55,50
46,52
41,65
46,45
48,47
51,46
55,45
46,65
55,43
55,55
56,45
60,46
51,45
65,50
50,52
50,51
50,43
52,33
49,46
51,53
51,60
43,61
51,51
45,65
46,55
50,50
52,40
50,51
51,48
60,46
42,61
53,56
53,56
60,55
55,56
51,46
52,56
38,51
50,46
55,36
56,50
50,46
60,52
55,45
53,50
44,50
46,51
55,55
52,42
57,42
50,48
62,45
42,52
60,57
43,45
46,55
61,51
56,51
55,61
41,41
61,66
55,41
51,49
46,56
56,60
55,55
51,48
50,45
52,50
47,43
60,43
51,46
51,51
46,50
60,50
47,52
57,51
55,65
51,51
55,48
45,52
55,56
51,48
52,47
51,58
50,51
43,55
45,47
52,47
46,43
41,49
50,41
53,42
55,55
52,43
56,42
60,41
46,40
46,42
46,47
56,55
50,50
60,48
44,61
65,61
55,51
45,44
47,50
55,39
51,60
51,55
46,65
55,45
55,56
51,51
60,61
60,43
50,65
55,46
60,61
52,56
61,45
45,52
50,45
45,50
44,56
51,52
56,52
50,52
55,51
51,60
45,46
46,60
50,46
50,46
60,42
70,57
55,44
56,37
55,42
50,51
65,51
52,40
50,56
60,55
50,55
50,52
48,46
53,51
60,43
50,39
46,66
51,41
65,55
55,42
53,55
46,51
55,53
50,43
45,45
50,61
46,46
50,51
55,61
51,52
51,56
51,41
46,41
60,50
42,50
37,52
65,51
40,55
51,49
47,42
62,51
48,50
45,46
51,65
56,51
51,46
42,51
60,50
55,50
60,46
51,47
65,46
47,50
45,51
55,60
56,45
57,46
57,47
46,65
56,43
55,50
47,65
46,51
46,65
43,50
60,50
44,51
61,36
56,51
57,44
49,47
61,55
45,47
52,65
45,42
55,38
55,40
46,51
60,56
43,50
50,49
55,51
60,51
46,61
51,44
50,61
52,52
51,46
56,37
50,47
46,51
41,56
56,40
45,50
60,51
50,35
55,47
56,39
49,50
52,60
55,47
48,45
55,60
55,46
46,39
51,60
48,49
60,38
51,43
46,55
45,56
61,45
60,56
51,60
55,60
55,50
46,39
56,55
46,45
51,50
51,45
46,56
50,41
56,56
51,50
65,41
47,52
51,60
65,31
56,61
47,41
41,56
51,60
51,49
55,40
56,46
56,42
42,45
43,52
49,55
51,60
61,44
56,57
51,50
51,45
46,47
55,65
55,51
60,56
50,65
50,65
50,55
52,46
52,43
46,60
41,41
50,50
50,65
46,42
46,61
46,51
48,36
45,57
47,51
60,45
48,50
46,46
52,57
47,56
65,46
52,56
52,51
55,60
51,43
57,47
46,46
57,40
62,56
51,55
47,46
42,48
45,55
52,41
60,47
51,55
51,50
56,46
50,51
48,47
54,51
53,55
50,48
65,56
48,53
55,46
53,42
65,48
50,47
61,50
50,43
47,50
61,31
55,61
50,60
46,52
51,46
56,51
55,50
42,50
55,51
52,36
42,60
52,51
51,50
46,56
60,56
56,50
47,50
60,45
50,40
51,61
49,51
41,60
61,45
45,55
45,56
53,42
45,55
50,55
46,56
65,41
62,46
61,60
56,51
60,57
56,45
51,43
50,46
60,55
61,55
60,47
52,46
56,55
45,55
56,51
53,50
51,43
55,60
50,46
51,60
55,43
61,51
51,48
56,41
46,46
57,55
55,63
49,51
51,41
47,41
51,55
56,55
60,50
46,60
60,50
41,55
45,42
61,60
50,61
61,60
46,51
46,43
60,50
51,61
57,51
55,51
51,45
46,56
45,56
51,42
55,51
56,44
46,46
48,55
46,45
55,37
33,53
60,41
46,47
61,50
42,46
53,51
56,51
47,55
47,46
47,46
57,52
51,41
60,55
47,56
55,55
56,46
55,46
65,41
56,50
48,51
48,50
55,60
42,46
51,61
65,46
55,66
45,48
56,45
46,50
50,51
43,48
55,46
55,51
51,55
45,61
45,55
55,42
57,55
50,66
51,51
55,52
50,50
51,42
66,56
34,55
44,56
51,56
46,45
53,56
48,50
43,46
56,56
43,50
56,55
60,51
65,55
41,48
48,55
65,60
57,43
47,65
51,53
50,52
56,42
46,51
51,52
55,56
45,56
60,52
51,50
46,55
51,41
47,42
51,55
47,57
56,56
45,53
65,50
51,47
51,50
43,46
56,53
46,60
45,55
44,53
51,47
50,56
50,53
45,60
42,48
55,51
61,60
56,41
61,55
47,50
60,46
51,52
55,50
51,51
47,55
49,50
55,55
43,51
41,51
60,51
45,50
51,47
50,41
60,50
50,48
47,46
42,60
56,50
55,60
51,53
56,47
60,46
60,44
48,56
60,61
50,50
39,52
56,41
55,47
46,56
55,46
48,57
51,39
51,46
50,50
56,45
55,39
46,42
60,55
50,50
51,44
44,47
56,45
50,47
43,53
48,41
47,41
47,42
51,51
47,56
51,55
55,39
61,50
56,46
61,45
65,55
55,60
51,60
47,42
46,52
51,55
55,55
51,41
51,55
51,55
50,45
56,46
41,47
45,51
51,60
54,46
52,46
53,51
51,55
60,56
50,65
39,61
61,42
45,45
55,52
47,46
55,50
51,60
45,48
55,60
50,50
50,48
65,55
46,46
51,46
60,50
47,41
52,51
41,40
38,56
55,49
51,51
56,37
46,40
51,56
50,50
46,55
50,46
60,50
55,51
51,50
51,46
58,51
65,47
60,45
51,41
48,44
41,46
51,53
51,46
70,71
48,50
51,56
47,56
55,43
51,50
47,41
60,56
47,42
61,50
51,58
46,47
56,43
60,56
45,60
55,52
60,52
48,50
47,52
60,51
41,45
51,41
48,47
55,42
52,51
48,49
53,50
56,41
46,46
55,52
57,51
51,55
52,46
52,65
65,48
46,48
65,42
46,47
48,56
60,41
50,49
66,38
60,48
56,45
46,56
56,55
51,51
55,46
55,50
45,45
60,46
60,55
56,55
47,42
50,42
60,61
55,42
55,37
52,60
60,52
55,44
60,42
60,46
51,48
43,55
46,45
52,56
61,55
46,53
51,42
47,35
48,46
56,49
45,51
46,47
52,47
55,42
55,50
60,42
45,45
51,51
55,46
55,65
44,44
47,51
47,41
50,60
41,46
45,42
60,42
51,48
46,42
50,36
47,60
54,49
46,55
51,43
53,46
46,60
44,47
47,46
45,55
60,41
46,41
54,51
65,51
40,50
57,34
57,45
44,44
55,57
55,66
56,46
53,51
51,45
55,38
56,49
60,46
51,47
60,52
48,50
47,36
46,43
50,56
55,50
45,47
65,51
55,43
51,47
52,55
55,40
51,52
45,46
50,51
46,50
60,44
56,46
56,60
37,56
50,44
44,47
55,60
50,60
43,43
51,57
55,50
60,55
56,51
42,57
55,65
47,51
51,41
66,41
60,53
50,45
51,60
52,51
46,53
61,61
51,49
42,50
47,48
51,60
45,46
60,51
51,45
47,65
50,50
50,50
51,61
45,55
60,53
50,55
55,46
65,60
60,46
47,65
41,55
56,57
49,46
55,41
57,40
45,55
51,52
42,57
47,56
51,50
55,52
43,52
55,51
50,50
48,46
56,60
56,56
51,47
50,51
50,46
46,48
51,43
50,50
38,53
48,55
56,50
48,46
56,42
55,47
51,46
55,45
51,56
52,57
61,56
55,55
42,57
55,61
55,52
65,41
54,51
46,60
51,51
56,55
46,46
61,51
60,45
65,55
47,50
51,56
55,61
56,60
48,56
50,55
51,50
52,46
46,41
45,51
51,50
51,55
45,46
46,51
46,51
50,50
51,51
46,55
46,56
55,43
50,48
46,56
47,45
48,52
60,47
46,50
48,52
50,45
52,48
55,50
51,57
50,46
46,56
41,46
45,61
47,51
42,54
45,55
52,47
50,53
47,46
55,53
51,42
50,61
50,42
51,37
56,50
40,55
56,50
61,39
57,53
38,56
56,46
55,51
55,47
56,42
52,45
56,39
65,46
50,60
61,48
60,47
61,60
42,51
51,46
60,50
47,42
61,46
50,41
55,40
56,43
56,52
51,50
35,61
41,53
48,56
53,55
52,46
51,56
60,60
55,50
52,60
47,60
55,55
51,66
52,53
51,43
50,43
50,51
50,52
47,60
47,65
61,33
66,48
42,65
46,58
56,50
42,51
55,52
47,51
51,38
60,46
47,45
42,50
52,50
51,56
46,51
51,50
49,46
51,43
51,45
56,56
66,39
60,46
48,60
47,47
60,55
60,53
55,66
55,55
45,46
50,55
55,46
46,55
46,45
47,55
49,51
46,55
46,45
50,48
65,47
46,55
45,47
60,65
57,55
52,60
65,51
37,51
52,47
51,55
48,56
55,56
50,51
47,60
46,46
50,50
56,60
45,56
60,47
46,46
46,53
50,70
46,47
53,49
55,47
48,48
47,43
51,55
51,47
58,56
46,55
55,45
56,51
45,48
46,45
61,42
45,46
60,55
45,46
57,50
45,46
55,41
55,56
65,50
51,53
50,47
52,56
47,55
50,65
46,46
56,46
56,51
38,50
50,55
51,53
70,56
51,47
47,45
45,55
45,46
56,52
55,56
42,61
48,55
60,60
51,56
51,48
46,39
47,46
50,51
38,55
47,60
46,56
61,47
61,50
45,52
65,51
56,52
61,48
50,50
46,41
56,46
51,41
56,50
45,55
55,50
55,53
56,34
56,42
55,49
70,47
51,50
55,50
55,52
51,47
50,51
56,55
40,50
52,47
49,46
50,56
51,50
54,46
50,55
55,51
60,36
51,51
55,56
46,47
52,42
43,52
47,52
56,48
55,55
45,55
60,56
55,50
56,51
56,52
56,46
65,45
60,46
53,51
46,50
41,65
53,37
43,46
47,60
41,51
51,58
65,43
53,47
45,46
51,46
47,51
45,56
56,42
51,61
55,56
51,46
48,46
50,56
48,60
55,41
51,47
51,46
34,60
51,52
45,53
56,55
65,60
46,55
55,55
48,50
51,50
51,60
50,51
52,56
46,56
50,46
55,51
55,56
56,38
51,66
50,55
51,51
60,65
56,56
45,65
46,60
55,41
51,56
48,52
45,57
55,48
56,56
56,52
57,51
56,45
53,61
52,48
51,47
47,51
60,40
47,47
41,52
55,47
51,43
51,55
45,60
51,60
51,46
44,60
47,51
65,46
48,43
51,55
55,47
45,41
41,55
42,55
46,51
55,60
60,51
42,47
56,51
61,55
46,46
42,50
51,47
55,43
56,55
52,48
46,45
46,55
55,55
65,43
50,65
46,61
51,51
47,50
50,60
46,51
59,51
60,51
56,60
52,56
43,71
55,43
56,51
60,36
60,47
41,47
56,50
39,55
55,51
52,55
56,52
47,51
62,46
56,51
61,43
50,51
48,46
47,51
60,46
56,65
51,51
56,41
61,46
44,65
55,50
55,50
41,43
53,41
66,50
57,45
43,50
60,51
56,46
47,55
55,47
45,55
41,56
61,52
56,55
50,47
70,55
43,55
55,61
56,51
52,46
39,70
65,51
55,56
50,61
56,48
52,45
60,41
52,67
55,46
56,50
55,55
55,40
55,50
51,48
55,61
50,45
66,46
50,53
46,45
50,51
47,47
56,60
51,46
65,51
56,51
55,56
50,51
50,40
45,43
55,51
46,51
46,50
51,50
51,43
61,51
56,51
50,55
48,50
50,47
42,51
50,41
56,46
56,47
55,55
61,56
49,46
47,50
46,46
53,51
55,48
45,50
50,52
48,46
55,46
43,50
51,46
46,60
45,55
60,45
55,55
50,42
41,51
51,41
51,46
56,44
60,46
52,65
41,55
46,48
43,60
60,56
56,60
55,53
47,48
60,57
41,50
46,51
60,60
47,50
50,52
55,46
55,41
50,56
41,61
52,44
60,51
47,46
57,56
61,46
46,47
60,60
55,55
47,65
52,37
55,40
51,42
58,51
47,50
60,66
54,51
51,51
46,55
50,51
61,57
46,47
55,65
56,57
65,51
50,52
65,41
45,61
57,41
50,66
46,52
51,45
50,40
45,38
53,45
46,48
45,43
60,52
55,57
45,47
50,47
37,47
48,34
55,55
56,53
51,50
51,47
41,46
46,45
56,55
46,50
61,56
56,60
46,56
56,41
46,56
50,61
46,44
47,52
53,50
50,41
41,60
51,55
41,50
52,55
55,51
56,56
55,41
41,52
50,62
52,43
52,51
55,61
51,56
55,42
47,55
51,55
51,60
52,65
65,60
51,43
51,45
55,51
56,36
42,46
47,40
60,56
70,46
56,51
58,45
50,49
62,37
51,55
60,49
65,41
41,65
47,43
48,44
55,60
51,47
43,52
51,46
44,56
55,42
43,56
52,61
55,60
46,56
46,55
55,43
57,51
51,50
52,43
60,36
60,48
53,50
55,56
55,52
70,57
51,48
55,47
55,46
46,56
55,40
47,55
41,55
65,65
42,45
46,55
56,50
51,46
47,50
56,41
51,61
49,55
50,51
56,37
56,56
51,51
57,60
49,51
51,56
51,56
51,62
56,55
56,56
51,55
50,41
50,54
46,47
46,45
51,60
51,48
44,55
56,45
65,51
45,60
47,44
50,51
51,46
46,57
60,46
49,65
45,51
51,52
45,51
50,55
61,56
43,56
46,51
60,47
52,56
56,50
47,60
51,51
60,60
50,50
39,52
52,50
50,46
55,55
47,55
42,50
56,47
60,60
46,57
51,45
53,55
52,56
51,48
50,60
46,46
44,56
60,42
52,48
51,41
53,50
46,51
37,50
45,65
55,56
60,51
53,46
55,56
50,53
50,56
47,55
65,43
46,66
65,46
47,51
58,41
53,53
50,51
60,47
50,46
56,39
61,55
51,51
39,61
55,49
56,56
60,42
55,36
51,57
50,48
65,55
50,51
55,52
55,50
56,65
50,47
43,46
55,38
50,60
46,55
60,46
43,51
46,47
55,55
50,46
46,55
49,48
51,43
60,50
56,41
46,60
46,56
60,42
46,51
55,60
56,46
42,50
55,48
61,47
65,46
60,41
56,38
53,41
61,46
56,45
58,45
50,57
51,60
41,50
56,51
55,65
45,49
43,50
51,61
52,45
51,47
55,50
46,57
55,36
60,46
47,52
71,55
55,42
47,60
50,65
55,55
37,47
52,46
45,55
55,60
53,47
55,41
55,61
56,43
61,56
52,52
56,45
46,52
38,52
45,50
65,43
47,46
60,50
51,42
50,54
55,42
43,47
60,51
45,47
47,65
48,56
46,43
46,50
50,40
53,42
47,51
53,45
60,45
51,43
66,45
57,49
50,41
50,47
50,50
51,41
58,60
51,55
46,51
52,51
39,55
65,50
55,60
43,55
61,45
60,55
56,51
50,38
50,56
65,56
50,56
48,47
50,47
47,51
41,46
55,65
50,50
56,46
51,46
51,47
60,49
56,48
56,41
46,60
50,50
55,56
57,60
52,47
56,47
46,46
53,46
50,46
55,51
50,60
56,39
52,46
56,50
52,51
51,38
51,51
51,65
51,46
50,56
47,56
56,50
52,43
60,51
60,61
56,60
51,47
51,51
46,50
44,55
51,52
40,50
43,57
60,41
52,50
46,61
60,35
55,55
56,50
52,50
56,51
60,50
52,60
46,41
55,44
60,52
37,56
55,46
41,50
60,50
60,53
60,47
55,50
45,55
57,60
60,50
51,42
56,55
50,42
50,51
45,42
56,55
55,43
46,51
51,55
65,60
61,46
65,42
55,46
46,53
51,47
46,46
51,52
46,48
52,50
50,46
55,51
44,51
60,44
57,48
60,56
51,65
53,46
60,56
57,60
56,51
51,47
46,47
52,60
61,43
45,51
50,56
48,60
61,46
65,45
40,51
61,41
46,48
55,40
51,55
57,50
37,56
56,34
55,56
38,50
51,53
47,55
56,55
45,51
51,51
47,47
51,46
55,51
41,50
52,41
48,50
50,50
46,56
55,52
46,50
46,55
47,43
41,40
44,55
51,51
45,60
53,44
60,46
51,46
52,53
56,45
51,46
56,46
65,55
50,46
56,60
60,45
44,52
47,42
51,51
55,46
52,51
51,50
46,51
45,51
50,56
38,51
48,56
50,50
48,57
50,51
65,56
41,55
60,61
46,51
48,52
57,48
56,43
55,48
50,47
56,55
43,67
51,39
46,46
46,46
50,42
50,45
51,46
56,41
51,55
44,50
53,46
46,50
51,44
71,50
56,60
55,50
46,61
47,50
55,56
50,48
42,42
53,46
60,60
43,48
56,56
50,47
47,60
55,52
56,60
61,46
55,65
45,46
57,55
55,56
51,46
50,55
50,55
50,55
50,60
50,47
52,51
55,38
46,56
55,57
55,46
40,65
46,48
47,57
46,45
55,46
65,32
50,60
48,56
51,41
50,47
47,49
41,61
53,52
50,48
56,46
52,50
56,51
51,43
51,51
41,52
56,44
52,56
47,60
50,55
55,42
52,51
65,32
50,46
56,47
51,46
43,42
65,60
51,61
51,51
52,51
47,40
56,50
45,51
42,55
55,65
46,60
52,43
61,60
55,50
60,46
49,51
50,46
65,47
50,51
61,39
56,60
51,41
50,51
46,48
70,28
42,52
53,42
52,41
55,47
52,45
56,50
60,60
56,55
53,43
55,50
56,50
46,50
56,51
60,42
51,55
46,52
60,55
51,47
46,51
51,51
46,51
60,55
56,43
51,56
60,60
50,51
47,51
46,51
61,50
50,47
50,51
60,38
37,56
55,60
46,50
50,33
52,55
48,55
56,50
55,42
51,50
51,65
50,50
46,60
60,47
51,48
38,56
53,47
51,41
53,51
55,41
46,53
36,55
46,56
56,60
60,56
55,39
60,50
46,46
62,40
51,52
61,50
56,50
65,51
50,44
46,55
41,55
46,50
65,37
47,50
50,51
47,46
46,62
35,60
46,61
46,46
43,50
56,51
46,51
52,57
46,47
51,47
45,60
45,53
56,51
46,55
50,56
50,61
45,46
51,49
60,48
60,66
46,56
50,41
46,52
51,51
50,61
62,46
43,46
60,48
46,55
45,56
50,60
55,50
50,46
56,47
56,51
51,50
50,56
47,53
55,41
46,55
61,56
43,56
55,41
52,39
61,50
51,55
55,50
56,41
55,56
46,56
56,52
55,55
47,55
42,55
60,65
48,47
57,46
50,50
48,45
61,44
52,39
48,51
46,46
55,57
47,50
51,70
43,46
52,47
51,60
48,48
61,48
39,56
50,41
42,50
45,55
46,48
51,46
48,41
61,46
38,60
46,55
42,57
50,54
45,48
58,47
51,45
51,46
55,51
48,45
55,50
49,50
50,38
50,53
55,37
55,51
61,42
45,51
60,46
55,60
60,51
46,51
56,65
60,52
56,46
46,48
50,56
51,60
55,50
45,41
55,55
51,55
50,51
60,65
49,65
52,46
65,47
65,39
65,44
61,55
61,61
51,45
42,46
37,65
46,60
51,50
51,51
60,50
50,47
51,36
51,60
56,41
50,43
46,51
65,38
53,55
56,42
45,52
45,41
52,52
50,55
55,47
60,51
46,56
55,42
52,41
47,55
51,57
62,51
60,41
50,51
50,60
56,46
46,44
55,55
46,51
55,45
60,52
52,45
47,55
45,51
52,50
46,52
55,50
51,45
52,57
60,59
65,55
47,46
56,52
55,60
41,46
60,47
55,51
56,43
61,46
61,50
60,41
50,46
61,50
52,45
60,51
46,51
55,51
50,48
60,50
43,46
60,61
51,46
43,50
61,56
53,56
56,36
61,46
55,56
51,52
53,43
46,61
51,51
51,56
51,65
60,49
55,46
46,41
55,51
46,50
57,47
46,47
51,61
57,56
55,49
46,55
46,55
51,41
55,47
62,51
52,61
60,56
51,50
46,61
51,55
46,61
50,51
49,43
55,55
46,55
47,55
56,51
51,46
42,47
53,55
51,56
46,60
51,46
47,47
44,51
50,55
50,61
58,52
41,55
56,55
56,45
57,60
50,61
57,46
41,45
56,47
50,46
45,46
42,56
48,50
57,45
55,56
56,55
57,50
47,45
51,60
60,51
50,51
55,52
48,48
60,51
51,45
55,55
48,46
60,46
65,45
51,50
50,46
48,61
48,50
60,47
39,61
56,47
37,70
56,47
51,53
55,46
51,39
56,55
56,47
46,56
51,53
50,51
47,56
51,51
48,50
49,45
56,41
51,51
55,60
52,51
50,46
60,42
61,50
61,60
50,61
50,50
43,47
51,61
55,55
55,55
50,65
61,56
60,40
46,50
60,50
51,48
63,50
47,43
47,65
50,52
63,55
36,52
42,52
45,46
47,47
45,45
60,51
45,51
38,61
61,60
55,50
56,52
51,57
47,50
51,51
55,44
46,50
51,47
67,40
46,55
70,41
39,65
51,40
61,38
51,42
56,50
52,55
48,65
45,48
53,46
46,52
54,45
55,60
52,61
48,57
56,41
50,60
53,55
55,61
52,46
56,41
52,65
47,65
52,51
41,51
55,46
46,44
56,51
49,55
52,37
51,51
60,42
60,50
45,57
50,37
41,56
50,46
50,46
45,55
56,53
50,56
51,46
57,55
47,51
47,60
55,50
55,42
52,48
55,55
48,57
51,61
56,41
46,55
45,41
46,51
55,37
46,70
51,51
56,51
57,50
45,61
50,63
55,55
51,60
52,57
55,44
46,42
51,45
56,42
45,60
56,60
60,55
55,38
60,42
50,56
51,55
51,47
53,51
61,43
56,50
50,50
51,43
46,55
50,50
60,36
55,46
55,51
51,46
60,51
56,47
47,61
60,45
50,51
55,56
47,60
51,46
47,50
65,45
60,42
56,41
56,46
45,48
62,50
46,43
60,53
53,56
56,55
46,55
55,57
45,46
43,42
51,50
60,44
48,42
60,51
51,56
57,52
46,43
51,43
56,51
50,37
48,55
65,43
66,46
55,52
61,60
51,47
55,45
60,45
51,46
60,51
51,60
56,55
49,46
55,42
55,47
45,46
43,71
50,47
56,40
55,41
51,39
49,50
41,60
46,47
55,42
45,53
58,41
57,46
50,47
51,51
54,55
51,61
55,50
55,48
51,52
45,53
41,50
50,65
61,55
45,50
56,42
55,41
56,51
55,60
48,52
57,60
51,51
46,51
46,48
51,52
55,56
56,46
51,65
55,51
57,41
51,55
51,47
60,47
45,56
55,60
42,39
47,50
47,46
45,50
50,51
50,51
56,60
51,45
46,60
55,42
38,48
47,55
50,58
47,55
51,50
53,41
46,50
46,51
46,46
55,41
51,50
51,50
56,70
61,60
46,55
37,50
53,45
53,60
60,62
46,43
55,60
45,55
52,51
38,61
60,42
60,51
45,41
48,46
42,50
55,43
46,55
51,46
51,41
55,56
47,46
58,50
65,51
56,55
48,51
55,34
43,65
60,60
47,47
70,56
51,49
65,52
48,47
45,34
46,45
52,60
51,51
42,49
46,60
50,41
56,47
60,60
50,42
55,56
55,46
65,46
61,60
41,61
52,46
57,50
50,56
55,53
55,55
51,51
48,52
51,50
53,50
46,55
52,51
52,50
55,44
46,47
46,55
41,60
53,48
53,46
55,46
60,43
45,41
51,43
50,51
57,46
55,43
43,50
56,50
51,60
51,42
45,56
43,44
51,55
55,46
47,51
51,48
46,53
52,50
55,52
48,51
47,46
49,50
65,41
54,52
56,51
45,51
50,50
51,66
55,47
52,50
51,51
46,41
53,45
60,48
51,60
36,57
51,46
50,55
50,41
60,60
51,47
51,56
50,47
51,61
50,65
51,51
51,56
44,44
56,56
45,56
45,43
47,56
37,45
50,46
53,51
60,43
46,46
51,39
48,45
52,46
56,46
41,57
60,48
56,50
46,48
60,40
56,45
50,56
56,60
48,46
50,46
66,52
65,55
52,55
44,55
60,52
51,56
46,52
45,56
50,48
56,67
51,55
54,51
51,67
50,40
60,41
61,50
47,55
51,42
55,51
51,46
46,51
45,56
45,42
46,49
46,47
48,41
60,61
55,50
50,45
60,50
48,62
46,65
46,56
53,47
57,42
47,53
46,51
56,41
52,50
56,55
50,60
51,45
60,51
52,50
52,57
50,44
44,60
55,45
50,52
51,37
58,48
50,41
55,52
46,55
43,55
58,45
47,45
60,45
46,50
53,47
51,46
55,56
60,55
61,56
61,56
40,56
55,42
61,46
47,55
55,51
46,45
42,49
46,49
43,55
55,55
51,50
56,46
46,46
42,55
61,36
50,40
55,50
51,55
47,52
45,65
55,48
55,50
42,46
55,46
41,49
58,45
45,51
51,65
50,49
41,56
60,50
60,61
51,56
42,51
55,41
45,50
51,47
46,46
56,56
56,55
56,47
47,42
51,51
60,52
45,46
60,50
60,44
55,42
51,55
47,60
50,51
51,46
52,55
56,61
48,45
55,41
51,47
51,36
50,51
60,36
55,50
47,51
60,39
43,43
46,56
55,57
52,50
55,55
48,47
41,56
42,52
44,46
51,45
60,41
61,61
58,50
56,42
51,51
46,49
55,50
58,42
51,56
57,46
61,43
41,65
46,51
62,58
56,51
55,46
56,46
65,61
65,70
65,41
56,50
50,41
55,36
50,55
42,51
50,51
60,56
46,60
51,51
46,50
60,45
56,52
53,42
50,57
46,51
56,52
46,50
51,51
65,45
65,46
46,65
47,49
41,60
55,42
61,46
53,36
46,51
49,53
47,55
51,51
45,55
21,66
60,45
47,47
60,41
56,55
46,51
63,32
51,61
61,45
55,48
55,55
55,51
47,50
55,51
52,55
65,46
50,47
56,52
55,51
60,41
50,48
60,55
46,45
61,52
50,56
53,60
47,60
51,42
50,61
45,55
45,46
51,52
50,51
54,42
56,52
65,46
45,47
60,55
55,56
46,54
51,47
55,41
56,51
60,55
56,50
50,47
46,55
60,65
51,47
51,52
48,61
60,55
51,51
60,40
49,46
41,52
46,55
55,65
61,51
60,47
60,61
51,55
57,61
55,52
61,51
55,61
55,48
44,47
50,39
52,45
44,51
56,45
60,50
50,43
43,56
51,45
60,49
50,61
45,50
48,50
50,43
46,51
51,51
46,46
47,41
51,55
55,55
60,50
60,46
51,35
51,56
45,50
51,51
51,46
55,60
57,42
46,52
55,39
47,41
51,60
46,52
47,56
55,53
55,42
43,47
47,60
65,42
45,43
53,47
56,35
63,46
45,51
50,38
50,46
54,51
49,46
51,48
45,50
46,56
43,52
52,52
46,55
41,51
60,66
